最小组人数,固定切点,outer_fold,组数,切点,推荐孕周,开发平均孕周,开发组最低均值,开发组最低保守下限,开发组人数,求解器,测试平均检测孕周,测试总体达标概率,测试政策组最低均值,测试政策组最低保守下限,测试审计层最低均值,测试审计层最低保守下限,测试均值安全,测试保守下限安全,测试政策组人数,测试审计层人数,测试政策组均值,测试政策组保守下限,测试审计层均值,测试审计层保守下限
20,35.5,1,2,35.500000,19|23,19.52,0.9547842489217493,0.9522171528292452,174|26,fixed_cut_calibrated_times,19.47761194029851,0.957322582739457,0.9566464098317318,0.9542099489141563,0.9523119728831576,0.9452047330315895,True,True,59|8,17|17|20|13,0.956646|0.962309,0.954210|0.960370,0.962212|0.958589|0.955347|0.952312,0.960952|0.955143|0.950956|0.945205
20,35.5,2,2,35.500000,19|22,19.375,0.9594922099883875,0.953313726199555,175|25,fixed_cut_calibrated_times,19.402985074626866,0.9630118676044098,0.9392818927354806,0.92112897459861,0.9572313497202293,0.9464610724061433,True,True,58|9,14|20|10|23,0.966694|0.939282,0.962228|0.921129,0.961906|0.966462|0.970955|0.957231,0.953610|0.958174|0.964549|0.946461
20,35.5,3,2,35.500000,18|23,18.54726368159204,0.9579128903189206,0.9546397722964279,179|22,fixed_cut_calibrated_times,18.90909090909091,0.9532009290317938,0.9508960542324163,0.9436614944182484,0.9343764184429283,0.9157593973866138,True,True,54|12,17|15|11|23,0.950896|0.963573,0.943661|0.958255,0.967301|0.965438|0.934376|0.943802,0.963043|0.959988|0.915759|0.931447
20,35.75,0,2,35.750000,19|24,19.6,0.9591424871734463,0.9549418777132032,176|24,fixed_cut_calibrated_times,19.37313432835821,0.9647584862838857,0.944021368460833,0.932389535071624,0.9403749626501322,0.929635652073582,True,True,62|5,18|15|22|12,0.966431|0.944021,0.962424|0.932390,0.975834|0.971997|0.964061|0.940375,0.971289|0.966697|0.958395|0.929636
20,35.75,1,2,35.750000,19|23,19.48,0.9545371281671478,0.951925144044164,176|24,fixed_cut_calibrated_times,19.29850746268657,0.9555663668820233,0.9550069509110454,0.9522204848851746,0.9432607065409999,0.9346983386954254,True,True,62|5,17|17|20|13,0.955007|0.962503,0.952220|0.959873,0.962212|0.958589|0.955347|0.943261,0.960952|0.955143|0.950956|0.934698
20,35.75,2,2,35.750000,19|23,19.42,0.9599288883611299,0.9547364677870201,179|21,fixed_cut_calibrated_times,19.47761194029851,0.9640441140118503,0.9420231026568677,0.9275136719273441,0.9602383283853821,0.9507372777954983,True,True,59|8,14|20|10|23,0.967030|0.942023,0.962606|0.927514,0.961906|0.966462|0.970955|0.960238,0.953610|0.958174|0.964549|0.950737
20,36.0,0,2,36.000000,19|24,19.575,0.9590641621399649,0.9546788330175511,177|23,fixed_cut_calibrated_times,19.223880597014926,0.9631011686967137,0.9326761550744419,0.928950270687807,0.9311216061217555,0.9198636870245219,True,True,64|3,18|15|22|12,0.964527|0.932676,0.960067|0.928950,0.975834|0.971997|0.964061|0.931122,0.971289|0.966697|0.958395|0.919864
20,36.0,1,2,36.000000,19|23,19.42,0.954023233209449,0.9514096928798729,179|21,fixed_cut_calibrated_times,19.29850746268657,0.9555663668820233,0.9550069509110454,0.9522204848851746,0.9432607065409999,0.9346983386954254,True,True,62|5,17|17|20|13,0.955007|0.962503,0.952220|0.959873,0.962212|0.958589|0.955347|0.943261,0.960952|0.955143|0.950956|0.934698
20,36.25,0,2,36.250000,19|24,19.5,0.9590895742535274,0.9555317196982284,180|20,fixed_cut_calibrated_times,19.223880597014926,0.9631011686967137,0.9326761550744419,0.928950270687807,0.9311216061217555,0.9198636870245219,True,True,64|3,18|15|22|12,0.964527|0.932676,0.960067|0.928950,0.975834|0.971997|0.964061|0.931122,0.971289|0.966697|0.958395|0.919864
25,29.25,0,2,29.250000,17|20,19.625,0.9571745908800318,0.9518200048051012,25|175,fixed_cut_calibrated_times,19.73134328358209,0.9655471149448199,0.9565251830936514,0.9442748406848886,0.9263382625292403,0.9093792993535641,True,True,6|61,18|15|22|12,0.956525|0.966435,0.944275|0.960625,0.973724|0.978260|0.971576|0.926338,0.966837|0.973784|0.966724|0.909379
25,29.25,2,2,29.250000,20|19,19.125,0.956921119390951,0.9531562459376366,25|175,fixed_cut_calibrated_times,19.08955223880597,0.9589599313812824,0.9581050581505868,0.9509273794759499,0.9434428002253891,0.9274115389481246,True,True,6|61,14|20|10|23,0.967651|0.958105,0.955570|0.950927,0.965168|0.966462|0.970955|0.943443,0.957372|0.958174|0.964549|0.927412
25,29.5,0,2,29.500000,17|20,19.505,0.9569433876497944,0.9521030909463872,33|167,fixed_cut_calibrated_times,19.686567164179106,0.9649562712319467,0.9502942880416152,0.9357254050830305,0.9263382625292403,0.9093792993535641,True,True,7|60,18|15|22|12,0.950294|0.966667,0.935725|0.960773,0.971525|0.978260|0.971576|0.926338,0.962842|0.973784|0.966724|0.909379
25,29.5,1,2,29.500000,19|20,19.87,0.9557496081873711,0.9515240990575637,26|174,fixed_cut_calibrated_times,19.791044776119403,0.9598079658581814,0.9591878405458606,0.9559558869791277,0.9399870977894025,0.935499861658991,True,True,14|53,17|17|20|13,0.962156|0.959188,0.960770|0.955956,0.963533|0.966591|0.963760|0.939987,0.961801|0.963602|0.959923|0.935500
25,29.5,2,2,29.500000,20|19,19.16,0.9571424975554091,0.9532696096194393,32|168,fixed_cut_calibrated_times,19.119402985074625,0.9591912204559242,0.9580575553004262,0.9506637963184766,0.9434428002253891,0.9274115389481246,True,True,8|59,14|20|10|23,0.967552|0.958058,0.957675|0.950664,0.966274|0.966462|0.970955|0.943443,0.958689|0.958174|0.964549|0.927412
25,29.5,3,2,29.500000,17|19,18.71144278606965,0.9587487308997276,0.9543901916983296,29|172,fixed_cut_calibrated_times,18.666666666666668,0.9494840769537716,0.9478927791512913,0.9402367634319652,0.9229133324671716,0.9117611977727061,True,True,11|55,17|15|11|23,0.957441|0.947893,0.949648|0.940237,0.963269|0.974998|0.948946|0.922913,0.957260|0.970590|0.933256|0.911761
25,29.75,0,2,29.750000,17|20,19.445,0.9583651458344246,0.9539040801034718,37|163,fixed_cut_calibrated_times,19.64179104477612,0.9646862726053259,0.9525866554474146,0.9394181595374059,0.9263382625292403,0.9093792993535641,True,True,8|59,18|15|22|12,0.952587|0.966327,0.939418|0.960359,0.970520|0.978260|0.971576|0.926338,0.961961|0.973784|0.966724|0.909379
25,29.75,1,2,29.750000,19|20,19.85,0.9565019019592237,0.9526589922616695,30|170,fixed_cut_calibrated_times,19.776119402985074,0.9596913021627584,0.9590173992391597,0.9557351044931744,0.9399870977894025,0.935499861658991,True,True,15|52,17|17|20|13,0.962027|0.959017,0.960720|0.955735,0.963073|0.966591|0.963760|0.939987,0.961379|0.963602|0.959923|0.935500
25,29.75,2,2,29.750000,20|19,19.175,0.9569395322458316,0.9530084606410016,35|165,fixed_cut_calibrated_times,19.149253731343283,0.9593229963237929,0.9572389601449911,0.9496469809636681,0.9434428002253891,0.9274115389481246,True,True,10|57,14|20|10|23,0.971202|0.957239,0.962425|0.949647,0.966905|0.966462|0.970955|0.943443,0.959036|0.958174|0.964549|0.927412
25,29.75,3,2,29.750000,17|19,18.671641791044777,0.9594871185483931,0.9555271246088346,33|168,fixed_cut_calibrated_times,18.636363636363637,0.9491571157457573,0.9473559621315469,0.9396088840373149,0.9229133324671716,0.9117611977727061,True,True,12|54,17|15|11|23,0.957262|0.947356,0.950143|0.939609,0.962000|0.974998|0.948946|0.922913,0.956115|0.970590|0.933256|0.911761
25,30.0,0,2,30.000000,17|20,19.31,0.9574372441660464,0.9533889431704864,46|154,fixed_cut_calibrated_times,19.328358208955223,0.9626281794253352,0.9584081292096194,0.9509265875791381,0.9263382625292403,0.9093792993535641,True,True,15|52,18|15|22|12,0.958408|0.963846,0.950927|0.957277,0.962859|0.978260|0.971576|0.926338,0.955490|0.973784|0.966724|0.909379
25,30.0,1,2,30.000000,19|20,19.775,0.9565997029296592,0.9535320630874169,45|155,fixed_cut_calibrated_times,19.761194029850746,0.9595746384673354,0.958840273959647,0.9555061917533891,0.9399870977894025,0.935499861658991,True,True,16|51,17|17|20|13,0.961915|0.958840,0.960679|0.955506,0.962614|0.966591|0.963760|0.939987,0.960980|0.963602|0.959923|0.935500
25,30.0,2,2,30.000000,19|19,19.0,0.9562164636026801,0.9520031428308601,48|152,fixed_cut_calibrated_times,19.0,0.958278484942002,0.957579043722494,0.949606835226102,0.9434428002253891,0.9274115389481246,True,True,13|54,14|20|10|23,0.961184|0.957579,0.952315|0.949607,0.961906|0.966462|0.970955|0.943443,0.953610|0.958174|0.964549|0.927412
25,30.0,3,2,30.000000,17|19,18.562189054726367,0.9581991382638507,0.9540277090622326,44|157,fixed_cut_calibrated_times,18.484848484848484,0.9473763876280302,0.9447014791877733,0.9364168778096993,0.9229133324671716,0.9117611977727061,True,True,17|49,17|15|11|23,0.955086|0.944701,0.949727|0.936417,0.955086|0.974998|0.948946|0.922913,0.949727|0.970590|0.933256|0.911761
25,30.25,0,2,30.250000,17|20,19.22,0.9566142486678584,0.9526622658975054,52|148,fixed_cut_calibrated_times,19.19402985074627,0.9617580121477589,0.9596201910237523,0.9532948862461086,0.9263382625292403,0.9093792993535641,True,True,18|49,18|15|22|12,0.959620|0.962543,0.953295|0.955689,0.959620|0.978260|0.971576|0.926338,0.953295|0.973784|0.966724|0.909379
25,30.25,1,2,30.250000,19|20,19.735,0.9563449525228052,0.9531226777761534,53|147,fixed_cut_calibrated_times,19.746268656716417,0.9594727525395189,0.9585413775227761,0.9551771240528545,0.9399870977894025,0.935499861658991,True,True,17|50,17|17|20|13,0.962212|0.958541,0.960952|0.955177,0.962212|0.966591|0.963760|0.939987,0.960952|0.963602|0.959923|0.935500
25,30.25,2,2,30.250000,19|19,19.0,0.9558112261536056,0.951510941672971,52|148,fixed_cut_calibrated_times,19.0,0.958278484942002,0.9570067066078333,0.9483937431988144,0.9434428002253891,0.9274115389481246,True,True,18|49,14|20|10|23,0.961741|0.957007,0.953807|0.948394,0.961906|0.966462|0.970955|0.943443,0.953610|0.958174|0.964549|0.927412
25,30.25,3,2,30.250000,17|19,18.4726368159204,0.9571411876746939,0.9527685874831829,53|148,fixed_cut_calibrated_times,18.484848484848484,0.9473763876280302,0.9447014791877733,0.9364168778096993,0.9229133324671716,0.9117611977727061,True,True,17|49,17|15|11|23,0.955086|0.944701,0.949727|0.936417,0.955086|0.974998|0.948946|0.922913,0.949727|0.970590|0.933256|0.911761
25,30.5,0,2,30.500000,17|20,19.04,0.9557338883524747,0.9521201170231057,64|136,fixed_cut_calibrated_times,19.059701492537314,0.9605705324794293,0.9579422927753515,0.9516494213471424,0.9263382625292403,0.9093792993535641,True,True,21|46,18|15|22|12,0.957942|0.961770,0.951649|0.954548,0.959620|0.972956|0.971576|0.926338,0.953295|0.965220|0.966724|0.909379
25,30.5,1,2,30.500000,19|20,19.685,0.9553630478919399,0.9519770948585112,63|137,fixed_cut_calibrated_times,19.671641791044777,0.9588797460672552,0.9575931336768561,0.9539517670589437,0.9399870977894025,0.935499861658991,True,True,22|45,17|17|20|13,0.961511|0.957593,0.960009|0.953952,0.962212|0.964254|0.963760|0.939987,0.960952|0.960900|0.959923|0.935500
25,30.5,2,2,30.500000,19|19,19.0,0.9551535253657764,0.9505888996719558,63|137,fixed_cut_calibrated_times,19.0,0.958278484942002,0.9567624621774922,0.9476164135929608,0.9434428002253891,0.9274115389481246,True,True,22|45,14|20|10|23,0.961379|0.956762,0.953587|0.947616,0.961906|0.966462|0.970955|0.943443,0.953610|0.958174|0.964549|0.927412
25,30.5,3,2,30.500000,17|19,18.35323383084577,0.955385719440193,0.950722426492066,65|136,fixed_cut_calibrated_times,18.393939393939394,0.946356886377675,0.9427000462286564,0.9340958011881283,0.9229133324671716,0.9117611977727061,True,True,20|46,17|15|11|23,0.954768|0.942700,0.950198|0.934096,0.955086|0.970512|0.948946|0.922913,0.949727|0.964633|0.933256|0.911761
25,30.75,0,2,30.750000,17|20,18.875,0.9542134028439451,0.9504275948908918,75|125,fixed_cut_calibrated_times,18.880597014925375,0.9590398221316252,0.9566430736654488,0.9505043743410565,0.9263382625292403,0.9093792993535641,True,True,25|42,18|15|22|12,0.956643|0.960466,0.950504|0.952707,0.959620|0.966119|0.971576|0.926338,0.953295|0.956435|0.966724|0.909379
25,30.75,1,2,30.750000,19|20,19.63,0.9540392183233362,0.9504440819806288,74|126,fixed_cut_calibrated_times,19.611940298507463,0.9583461134804466,0.957338978627124,0.9534436270195874,0.9399870977894025,0.935499861658991,True,True,26|41,17|17|20|13,0.959934|0.957339,0.957544|0.953444,0.962212|0.962151|0.963760|0.939987,0.960952|0.957895|0.959923|0.935500
25,30.75,2,2,30.750000,19|19,19.0,0.9552013946554314,0.9503633859958768,74|126,fixed_cut_calibrated_times,19.0,0.958278484942002,0.9551484594336481,0.9452109746076919,0.9434428002253891,0.9274115389481246,True,True,26|41,14|20|10|23,0.963214|0.955148,0.956446|0.945211,0.961906|0.966462|0.970955|0.943443,0.953610|0.958174|0.964549|0.927412
25,30.75,3,2,30.750000,17|20,18.850746268656717,0.956644963201027,0.9531282911523977,77|124,fixed_cut_calibrated_times,18.954545454545453,0.9533698992218883,0.952315920648384,0.9463686244109589,0.9386090698577575,0.929197733577698,True,True,23|43,17|15|11|23,0.952316|0.953934,0.946952|0.946369,0.955086|0.968779|0.960568|0.938609,0.949727|0.958591|0.947524|0.929198
25,31.0,0,2,31.000000,18|21,19.755,0.9617072968827755,0.9582520730909163,83|117,fixed_cut_calibrated_times,19.746268656716417,0.9664744254164476,0.9662167195024438,0.9590542220129146,0.9379122031122739,0.9228598926838552,True,True,28|39,18|15|22|12,0.966833|0.966217,0.962119|0.959054,0.968696|0.970350|0.977594|0.937912,0.963312|0.962948|0.973468|0.922860
25,31.0,1,2,31.000000,19|21,20.17,0.9597526179268366,0.9574354803643408,83|117,fixed_cut_calibrated_times,20.16417910447761,0.9626392972161328,0.9599557186171345,0.9577390667932567,0.9498928630103692,0.9459386361586382,True,True,28|39,17|17|20|13,0.959956|0.964566,0.957739|0.961036,0.962212|0.963372|0.970664|0.949893,0.960952|0.958376|0.967331|0.945939
25,31.0,2,2,31.000000,19|20,19.59,0.9614842484425357,0.9571539441612619,82|118,fixed_cut_calibrated_times,19.567164179104477,0.9626868406311418,0.9625813610550626,0.953271123827017,0.9524363092289391,0.938212611186547,True,True,29|38,14|20|10|23,0.962825|0.962581,0.956111|0.953271,0.961906|0.967843|0.977044|0.952436,0.953610|0.959351|0.971665|0.938213
25,31.0,3,2,31.000000,17|20,18.73134328358209,0.9568273692658561,0.9535662600961702,85|116,fixed_cut_calibrated_times,18.818181818181817,0.9523414244506756,0.9513679214729887,0.9436514261999017,0.9386090698577575,0.929197733577698,True,True,26|40,17|15|11|23,0.953839|0.951368,0.948723|0.943651,0.955086|0.964254|0.960568|0.938609,0.949727|0.954752|0.947524|0.929198
25,31.25,0,2,31.250000,17|21,19.12,0.9540535074963007,0.9507316686835083,94|106,fixed_cut_calibrated_times,19.26865671641791,0.96213488329784,0.9574550067017222,0.952132207436394,0.9379122031122739,0.9228598926838552,True,True,29|38,18|15|22|12,0.957455|0.965706,0.952132|0.958404,0.959620|0.961858|0.977594|0.937912,0.953295|0.952751|0.973468|0.922860
25,31.25,1,2,31.250000,19|21,20.1,0.9596913082337668,0.9561992873145856,90|110,fixed_cut_calibrated_times,20.01492537313433,0.961609254982616,0.9602017013188815,0.9582940843040839,0.9498928630103692,0.9459386361586382,True,True,33|34,17|17|20|13,0.960202|0.962975,0.958294|0.959129,0.962212|0.959313|0.970664|0.949893,0.960952|0.955396|0.967331|0.945939
25,31.25,2,2,31.250000,19|20,19.54,0.9612962517604979,0.9563903545297668,92|108,fixed_cut_calibrated_times,19.53731343283582,0.9625473710665906,0.9613559323598125,0.9516354745168302,0.9524363092289391,0.938212611186547,True,True,31|36,14|20|10|23,0.963931|0.961356,0.957526|0.951635,0.961906|0.967376|0.977044|0.952436,0.953610|0.958996|0.971665|0.938213
25,31.25,3,2,31.250000,17|20,18.611940298507463,0.9574598327260402,0.9543158459088494,93|108,fixed_cut_calibrated_times,18.636363636363637,0.9505665703501567,0.9478719932954862,0.9398561964313153,0.9386090698577575,0.929197733577698,True,True,30|36,17|15|11|23,0.953800|0.947872,0.949365|0.939856,0.955086|0.956444|0.960568|0.938609,0.949727|0.948260|0.947524|0.929198
25,31.5,0,2,31.500000,17|21,19.08,0.9539243252530981,0.9506681343469857,96|104,fixed_cut_calibrated_times,19.149253731343283,0.9613884480317917,0.9577783756080273,0.9527909764823234,0.9379122031122739,0.9228598926838552,True,True,31|36,18|15|22|12,0.957778|0.964497,0.952791|0.956923,0.959620|0.958524|0.977594|0.937912,0.953295|0.950531|0.973468|0.922860
25,31.5,1,2,31.500000,19|21,20.06,0.9590450604123044,0.9554628919236405,94|106,fixed_cut_calibrated_times,20.01492537313433,0.961609254982616,0.9602017013188815,0.9582940843040839,0.9498928630103692,0.9459386361586382,True,True,33|34,17|17|20|13,0.960202|0.962975,0.958294|0.959129,0.962212|0.959313|0.970664|0.949893,0.960952|0.955396|0.967331|0.945939
25,31.5,2,2,31.500000,19|20,19.525,0.9608928702344821,0.9558613525020596,95|105,fixed_cut_calibrated_times,19.52238805970149,0.9624846889723571,0.960629116897737,0.9507027981928655,0.9524363092289391,0.938212611186547,True,True,32|35,14|20|10|23,0.964514|0.960629,0.958239|0.950703,0.961906|0.967166|0.977044|0.952436,0.953610|0.958849|0.971665|0.938213
25,31.5,3,2,31.500000,17|20,18.567164179104477,0.9573559008918539,0.954229377734973,96|105,fixed_cut_calibrated_times,18.59090909090909,0.9501505296819494,0.946823563097338,0.9387685559809973,0.9386090698577575,0.929197733577698,True,True,31|35,17|15|11|23,0.953907|0.946824,0.949613|0.938769,0.955086|0.954614|0.960568|0.938609,0.949727|0.947121|0.947524|0.929198
25,31.75,0,2,31.750000,18|21,19.485,0.9581512038135259,0.9543930533595357,101|99,fixed_cut_calibrated_times,19.388059701492537,0.963969493607845,0.9625837879996242,0.9540379465423651,0.9379122031122739,0.9228598926838552,True,True,36|31,18|15|22|12,0.965163|0.962584,0.960727|0.954038,0.968696|0.964072|0.974246|0.937912,0.963312|0.957844|0.968240|0.922860
25,31.75,1,2,31.750000,19|21,19.98,0.9579545102112355,0.9541506947038002,102|98,fixed_cut_calibrated_times,19.955223880597014,0.961167447831371,0.960045703081681,0.9581298429474018,0.9498928630103692,0.9459386361586382,True,True,35|32,17|17|20|13,0.960046|0.962394,0.958130|0.958399,0.962212|0.958589|0.969800|0.949893,0.960952|0.955143|0.965997|0.945939
25,31.75,2,2,31.750000,19|20,19.485,0.9605195399764735,0.9551876610514617,103|97,fixed_cut_calibrated_times,19.492537313432837,0.9622746433275736,0.9598931253605273,0.949394455800314,0.9524363092289391,0.938212611186547,True,True,34|33,14|20|10|23,0.964586|0.959893,0.958683|0.949394,0.961906|0.966462|0.977044|0.952436,0.953610|0.958174|0.971665|0.938213
25,31.75,3,2,31.750000,17|20,18.432835820895523,0.956579032451006,0.953598825698517,105|96,fixed_cut_calibrated_times,18.545454545454547,0.9497344890137419,0.9457134605345928,0.9376339408728757,0.9386090698577575,0.929197733577698,True,True,32|34,17|15|11|23,0.954007|0.945713,0.949846|0.937634,0.955086|0.952783|0.960568|0.938609,0.949727|0.946149|0.947524|0.929198
25,32.0,0,2,32.000000,18|21,19.395,0.9572695481635798,0.9533505601395125,107|93,fixed_cut_calibrated_times,19.34328358208955,0.9636622340246376,0.9619371256001519,0.953170231622595,0.9379122031122739,0.9228598926838552,True,True,37|30,18|15|22|12,0.965061|0.961937,0.960744|0.953170,0.968696|0.964072|0.973310|0.937912,0.963312|0.957844|0.967263|0.922860
25,32.0,1,2,32.000000,19|21,19.93,0.9568742998127558,0.9529527158301034,107|93,fixed_cut_calibrated_times,19.895522388059703,0.9607442938448871,0.9600558986394798,0.957440442872469,0.9498928630103692,0.9459386361586382,True,True,37|30,17|17|20|13,0.960056|0.961593,0.958245|0.957440,0.962212|0.958589|0.968382|0.949893,0.960952|0.955143|0.964487|0.945939
25,32.0,2,2,32.000000,19|20,19.465,0.9603139003978872,0.9547585070221944,107|93,fixed_cut_calibrated_times,19.44776119402985,0.9620093241566331,0.9580604828853434,0.9466682868733871,0.9524363092289391,0.938212611186547,True,True,37|30,14|20|10|23,0.965211|0.958060,0.959716|0.946668,0.961906|0.966462|0.975266|0.952436,0.953610|0.958174|0.969599|0.938213
25,32.0,3,2,32.000000,17|20,18.34328358208955,0.956490934545512,0.9521293855228398,111|90,fixed_cut_calibrated_times,18.5,0.9491014429236964,0.9450141715012649,0.9367708354708945,0.9386090698577575,0.929197733577698,True,True,33|33,17|15|11|23,0.953189|0.945014,0.948938|0.936771,0.955086|0.952783|0.956770|0.938609,0.949727|0.946149|0.942904|0.929198
25,32.25,0,2,32.250000,18|21,19.335,0.9570888813981974,0.9530445706309325,111|89,fixed_cut_calibrated_times,19.253731343283583,0.9631549416824479,0.9601775467014338,0.9510236593838021,0.9379122031122739,0.9228598926838552,True,True,39|28,18|15|22|12,0.965293|0.960178,0.961191|0.951024,0.968696|0.964072|0.971765|0.937912,0.963312|0.957844|0.965903|0.922860
25,32.25,1,2,32.250000,19|21,19.89,0.9565259280196089,0.9525860799456419,111|89,fixed_cut_calibrated_times,19.83582089552239,0.960213417830779,0.9592825160969175,0.9571410832402593,0.9498928630103692,0.9459386361586382,True,True,39|28,17|17|20|13,0.959283|0.961510,0.957141|0.957167,0.962212|0.958589|0.966604|0.949893,0.960952|0.955143|0.961760|0.945939
25,32.25,2,2,32.250000,19|20,19.435,0.9602325817447388,0.9543475348917324,113|87,fixed_cut_calibrated_times,19.44776119402985,0.9620093241566331,0.9580604828853434,0.9466682868733871,0.9524363092289391,0.938212611186547,True,True,37|30,14|20|10|23,0.965211|0.958060,0.959716|0.946668,0.961906|0.966462|0.975266|0.952436,0.953610|0.958174|0.969599|0.938213
25,32.25,3,2,32.250000,17|20,18.28358208955224,0.9554880445199619,0.9517137963733293,115|86,fixed_cut_calibrated_times,18.40909090909091,0.9477791463313711,0.9439331174347027,0.9354311922368583,0.9386090698577575,0.929197733577698,True,True,35|31,17|15|11|23,0.951186|0.943933,0.945844|0.935431,0.955086|0.952783|0.948836|0.938609,0.949727|0.946149|0.931542|0.929198
25,32.5,0,2,32.500000,18|21,19.26,0.9559240157471214,0.9517489753808376,116|84,fixed_cut_calibrated_times,19.119402985074625,0.9621485175262627,0.9579183371043439,0.9479278486548691,0.9379122031122739,0.9228598926838552,True,True,42|25,18|15|22|12,0.964666|0.957918,0.960766|0.947928,0.968696|0.964072|0.968700|0.937912,0.963312|0.957844|0.962595|0.922860
25,32.5,1,2,32.500000,19|21,19.83,0.9551424450613704,0.951033238510382,117|83,fixed_cut_calibrated_times,19.776119402985074,0.9597902638442951,0.9593289455995536,0.9559956580332928,0.9498928630103692,0.9459386361586382,True,True,41|26,17|17|20|13,0.959329|0.960518,0.957293|0.955996,0.962212|0.958589|0.965186|0.949893,0.960952|0.955143|0.960403|0.945939
25,32.5,2,2,32.500000,19|20,19.4,0.9594340790996911,0.9531732497100474,120|80,fixed_cut_calibrated_times,19.432835820895523,0.9618706446792219,0.9580331015988733,0.9462411505982851,0.9524363092289391,0.938212611186547,True,True,38|29,14|20|10|23,0.964799|0.958033,0.959408|0.946241,0.961906|0.966462|0.974337|0.952436,0.953610|0.958174|0.967733|0.938213
25,32.5,3,2,32.500000,17|21,18.592039800995025,0.954992844580743,0.9516850404888868,121|80,fixed_cut_calibrated_times,18.757575757575758,0.9523693034137753,0.9513715237908313,0.9463136707174905,0.9495012907098939,0.9342155907312523,True,True,37|29,17|15|11|23,0.951372|0.953642,0.946314|0.946599,0.955086|0.952783|0.949501|0.951463,0.949727|0.946149|0.934216|0.943612
25,32.75,0,2,32.750000,18|21,19.2,0.9549031623009437,0.9506619806910359,120|80,fixed_cut_calibrated_times,18.940298507462686,0.9606633673684998,0.954830044450126,0.9434542167428429,0.9379122031122739,0.9228598926838552,True,True,46|21,18|15|22|12,0.963326|0.954830,0.959290|0.943454,0.968696|0.964072|0.964177|0.937912,0.963312|0.957844|0.957149|0.922860
25,32.75,1,2,32.750000,19|21,19.77,0.9543951996800855,0.9501600893024753,123|77,fixed_cut_calibrated_times,19.71641791044776,0.9592872305628799,0.9588176991962616,0.9554482947356164,0.9498928630103692,0.9459386361586382,True,True,43|24,17|17|20|13,0.958818|0.960128,0.956548|0.955448,0.962212|0.958589|0.963501|0.949893,0.960952|0.955143|0.958150|0.945939
25,32.75,2,2,32.750000,19|20,19.37,0.9586812758465292,0.9519834388052759,126|74,fixed_cut_calibrated_times,19.402985074626866,0.9616461429365777,0.9571485305494987,0.9445146820657413,0.9524363092289391,0.938212611186547,True,True,40|27,14|20|10|23,0.964682|0.957149,0.959559|0.944515,0.961906|0.966462|0.972833|0.952436,0.953610|0.958174|0.965733|0.938213
25,32.75,3,2,32.750000,18|21,19.074626865671643,0.964168312737419,0.9592876969062917,129|72,fixed_cut_calibrated_times,19.318181818181817,0.9595736471171171,0.9536423325878761,0.9465988063987335,0.9514626613378059,0.9436121789362638,True,True,37|29,17|15|11|23,0.964223|0.953642,0.960040|0.946599,0.967301|0.965438|0.956594|0.951463,0.963043|0.959988|0.943924|0.943612
25,33.0,0,2,33.000000,18|22,19.5,0.9597799299777345,0.9569410141733605,125|75,fixed_cut_calibrated_times,18.955223880597014,0.9606589748440629,0.9578867404597622,0.9455335305945438,0.9477793951731112,0.9344839130061543,True,True,51|16,18|15|22|12,0.961529|0.957887,0.957462|0.945534,0.968696|0.964072|0.958782|0.947779,0.963312|0.957844|0.950769|0.934484
25,33.0,1,2,33.000000,19|22,20.05,0.9589393968883345,0.95671362482767,130|70,fixed_cut_calibrated_times,19.940298507462686,0.9607839015797613,0.9582466361838964,0.9558831675136658,0.9582606227063314,0.9547945107403719,True,True,46|21,17|17|20|13,0.958247|0.966342,0.955883|0.961948,0.962212|0.958589|0.963076|0.958261,0.960952|0.955143|0.956614|0.954795
25,33.0,2,2,33.000000,19|20,19.325,0.9588662522820268,0.9516610073578273,135|65,fixed_cut_calibrated_times,19.388059701492537,0.9615531532136642,0.9563790414660317,0.9433156268278061,0.9524363092289391,0.938212611186547,True,True,41|26,14|20|10|23,0.964834|0.956379,0.959832|0.943316,0.961906|0.966462|0.972210|0.952436,0.953610|0.958174|0.965150|0.938213
25,33.0,3,2,33.000000,18|21,18.940298507462686,0.9632741676795815,0.957952435595833,138|63,fixed_cut_calibrated_times,19.272727272727273,0.9592729772997731,0.9523571309469497,0.9453939833077912,0.9514626613378059,0.9430813396679799,True,True,38|28,17|15|11|23,0.964369|0.952357,0.960291|0.945394,0.967301|0.965438|0.954790|0.951463,0.963043|0.959988|0.943081|0.943612
25,33.25,0,2,33.250000,18|22,19.38,0.9592231565685936,0.9563972483330606,131|69,fixed_cut_calibrated_times,18.83582089552239,0.960020843408568,0.953438685959804,0.9404661794440605,0.9477793951731112,0.9344839130061543,True,True,53|14,18|15|22|12,0.961760|0.953439,0.957839|0.940466,0.968696|0.964072|0.956838|0.947779,0.963312|0.957844|0.949495|0.934484
25,33.25,1,2,33.250000,19|22,19.975,0.9589306996921894,0.9555771272679824,135|65,fixed_cut_calibrated_times,19.80597014925373,0.9599969296748214,0.9586427971967176,0.9563874514132636,0.9582606227063314,0.9546885929656632,True,True,49|18,17|17|20|13,0.958643|0.963683,0.956387|0.959379,0.962212|0.958589|0.960440|0.958261,0.960952|0.955143|0.954689|0.954795
